Date,SEK.AX,TLS.AX,WOW.AX,WBC.AX,BHP.AX,CBA.AX,CPU.AX,WES.AX
2010-02-26,5.425835609436035,1.6320377588272097,16.83531951904297,13.472537994384766,19.52594566345215,28.02422523498535,8.14631462097168,11.132380485534668
2010-03-01,5.479254722595215,1.615552544593811,17.27439308166504,13.678778648376465,19.707393646240234,28.29968643188477,8.335118293762207,11.658065795898438
2010-03-02,5.456361770629883,1.610057711601257,17.41238784790039,13.781899452209473,19.76029396057129,28.54396629333496,8.356093406677246,11.479263305664062
2010-03-03,5.7005615234375,1.615552544593811,17.293209075927734,13.91595458984375,20.03921127319336,28.65831184387207,8.29316234588623,11.647339820861816
2010-03-04,5.723455905914307,1.604562282562256,17.43747901916504,13.890174865722656,20.332563400268555,28.569963455200195,8.29316234588623,11.783232688903809
2010-03-05,5.708193778991699,1.5990670919418335,17.594289779663086,13.79220962524414,20.438365936279297,28.637523651123047,8.391058921813965,11.69740390777588
2010-03-08,5.7005615234375,1.5990670919418335,17.519018173217773,13.83346176147461,20.92407989501953,28.49199104309082,8.37707233428955,11.633034706115724
2010-03-09,5.761611461639404,1.5990670919418335,17.63819694519043,13.90564250946045,20.871183395385746,28.694692611694336,8.405041694641113,11.69740390777588
2010-03-10,5.807398796081543,1.643027901649475,17.68837547302246,14.091257095336914,20.794235229492188,28.94416236877441,8.698729515075684,11.525753021240234
2010-03-11,5.654772758483887,1.686988353729248,17.788738250732422,13.921109199523926,20.68362808227539,29.001340866088867,8.509930610656738,11.547207832336426
2010-03-12,5.715823650360107,1.681493043899536,17.87654685974121,13.869549751281738,20.6066837310791,29.042919158935547,8.523917198181152,11.43634796142578
2010-03-15,5.723455905914307,1.6705031394958496,17.694650650024414,13.730339050292969,20.47202491760254,28.897390365600582,8.53090763092041,11.336217880249023
2010-03-16,5.883713245391846,1.7089688777923584,17.738557815551758,13.874711990356444,20.55858993530273,28.93896102905273,8.600833892822266,11.282578468322754
2010-03-17,6.105019569396973,1.7199591398239136,18.014545440673828,14.096410751342772,20.82308578491211,29.17804336547852,8.873542785644531,11.121652603149414
2010-03-18,6.028707981109619,1.7419391870498655,18.03963661193848,14.075790405273438,20.755769729614254,29.42232131958008,8.670755386352539,11.125229835510254
2010-03-19,6.135543346405029,1.7419391870498655,18.052181243896484,14.142817497253418,20.77499771118164,29.21442985534668,8.859556198120117,11.371978759765623
2010-03-22,6.105019569396973,1.7364439964294434,18.17066764831543,13.977823257446287,20.48164176940918,28.9753532409668,8.719706535339355,11.350522994995115
2010-03-23,6.1431756019592285,1.7144635915756226,18.279315948486328,14.168596267700195,20.70766830444336,29.46910858154297,8.705721855163574,11.422045707702637
2010-03-24,6.066863059997559,1.692483901977539,18.343225479125977,14.312960624694824,20.851940155029297,29.734161376953125,8.796623229980469,11.46853256225586
2010-03-25,6.066863059997559,1.7089688777923584,18.260141372680664,14.328433990478516,20.83270072937012,29.728973388671875,8.894518852233887,11.443501472473145
2010-03-26,5.991584300994873,1.681493043899536,18.298484802246094,14.426395416259766,20.81346702575684,29.81731986999512,8.789631843566895,11.318337440490724
2010-03-29,6.137533187866211,1.681493043899536,18.138708114624023,14.467639923095703,20.86156272888184,29.64580535888672,8.880533218383789,11.246813774108888
2010-03-30,6.222030162811279,1.6595131158828735,18.049222946166992,14.498578071594238,21.356897354125977,29.505483627319336,8.922491073608398,11.34337043762207
2010-03-31,6.160579204559326,1.643027901649475,17.895832061767578,14.354212760925291,20.96254539489746,29.256010055541992,8.754670143127441,11.368401527404783
2010-04-01,6.245074272155762,1.648522973060608,18.023662567138672,14.40061378479004,21.13567352294922,29.51587677001953,8.831588745117188,11.318337440490724
2010-04-06,6.298846244812012,1.6540180444717407,18.145095825195312,14.565606117248535,21.462690353393555,29.7497615814209,8.873542785644531,11.329063415527344
2010-04-07,6.298846244812012,1.6595131158828735,18.202619552612305,14.477954864501951,21.433835983276367,29.869295120239254,8.894518852233887,11.27184772491455
2010-04-08,6.206666946411133,1.686988353729248,18.394359588623047,14.323274612426758,21.03949737548828,30.108379364013672,8.80361557006836,11.425620079040527
2010-04-09,6.145213603973389,1.6979788541793823,18.22818374633789,14.29233741760254,21.111629486083984,30.2175235748291,8.838580131530762,11.407739639282228
2010-04-12,6.291162967681885,1.7034735679626465,18.074796676635746,14.354212760925291,21.376123428344727,30.352649688720703,8.782639503479004,11.575817108154297
2010-04-13,6.260437488555908,1.7529298067092896,17.74883270263672,14.30780792236328,21.08277130126953,30.1915340423584,8.68474292755127,11.54363250732422
2010-04-14,6.32188892364502,1.7474348545074463,17.7232666015625,14.53982162475586,21.1549129486084,30.77883720397949,8.691734313964844,11.693828582763672
2010-04-15,6.122170448303223,1.7254538536071775,17.493179321289062,14.586231231689451,21.15972328186035,30.846397399902344,8.782639503479004,11.722434997558594
2010-04-16,6.09912633895874,1.7199591398239136,17.435653686523438,14.529513359069824,20.938501358032227,31.095874786376957,8.789631843566895,11.582967758178713
2010-04-19,5.953176975250244,1.7144635915756226,17.39730453491211,14.312960624694824,20.60187530517578,30.716463088989254,8.810608863830566,11.39343547821045
2010-04-20,5.953176975250244,1.7364439964294434,17.307823181152344,14.354212760925291,20.5826358795166,30.804821014404297,8.628803253173828,11.253968238830566
2010-04-21,5.914768695831299,1.7474348545074463,17.384525299072266,14.53982162475586,20.548974990844727,30.93994903564453,8.831588745117188,11.135957717895508
2010-04-22,6.029991626739502,1.7419391870498655,17.256696701049805,14.276874542236328,20.29889869689941,30.66449737548828,8.677752494812012,10.853445053100586
2010-04-23,6.145213603973389,1.7529298067092896,17.14164924621582,14.075790405273438,20.18348503112793,30.248699188232425,8.838580131530762,10.760470390319824
2010-04-27,6.206666946411133,1.7584244012832642,17.199172973632812,14.013916015625,20.19791030883789,30.222715377807617,8.642786026000977,10.692523002624512
2010-04-28,6.160579204559326,1.7529298067092896,17.148048400878906,13.993293762207031,19.75067138671875,30.00442314147949,8.453989028930664,10.638879776000977
2010-04-29,6.314208507537842,1.7364439964294434,17.199172973632812,13.921109199523926,19.4765625,29.9212703704834,8.460982322692871,10.667486190795898
2010-04-30,6.444793224334717,1.7474348545074463,17.320608139038086,14.0242280960083,19.59678268432617,30.409826278686523,8.279176712036133,10.474380493164062
2010-05-03,6.560016632080078,1.7474348545074463,17.250307083129883,14.209843635559082,19.010082244873047,30.62811279296875,8.307146072387695,10.23835563659668
2010-05-04,6.41406774520874,1.7254538536071775,17.282257080078125,14.091257095336914,18.55803680419922,30.305879592895508,8.391058921813965,9.995184898376465
2010-05-05,6.145213603973389,1.7199591398239136,17.378131866455078,13.503474235534668,18.63016700744629,29.573043823242188,8.31413745880127,10.16683578491211
2010-05-06,5.945494174957275,1.692483901977539,17.35895347595215,12.941473960876465,18.081941604614254,28.673904418945312,8.11135482788086,10.009488105773926
